User,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
613,0.995,"['Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner']",0.217,95773,0.0887,0,2qyUIFKjivHVrKujN5J2LB,0.909,6,0.1,-25.614,1,"Rhapsody on a Theme of Paganini, Op.43: Variation XVII: [Allegretto]",0,1945,0.0362,131.292,0.0467,1945
614,0.984,"['Ludwig van Beethoven', 'Ania Dorfmann', 'Arturo Toscanini']",0.351,859160,0.278,0,2qylCNZLsng9t8fy8OA0by,0.808,7,0.106,-13.713,1,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio",0,1945,0.0295,86.113,0.171,1945
615,0.99,"['Johann Sebastian Bach', 'William Kapell']",0.268,395560,0.234,0,2qzOEz2C9VeupkuO0QlwL3,0.906,2,0.148,-19.286,1,"Partita No.4 in D Major, BWV 828: Ouverture",0,1945,0.0369,106.524,0.363,1945
616,0.936,"['Igor Stravinsky', 'Pierre Monteux']",0.158,41987,0.63,0,2rCXJDLUlIy7QAkeD3iWiW,0.258,3,0.254,-9.962,1,"The Rite of Spring: The Adoration of the Earth, Pt. 1: VI. Procession of the Sage",0,1945,0.0439,108.12,0.219,1945
617,0.968,"['Sergei Rachmaninoff', 'William Kapell', 'Edmund Kurtz']",0.246,548560,0.19,0,2rGDv2kgFK38I2AjzwIY0S,0.892,7,0.304,-16.025,0,"Cello Sonata in G Minor, Op. 19: I. Lento - Allegro moderato",0,1945,0.0356,103.864,0.135,1945
618,0.905,['AmáΙia Rodrigues'],0.61,186958,0.152,0,2rP2uguojjmyL4K0cqmCfh,0,3,0.0628,-7.348,1,La Femme Du Berger,1,1945-01-01,0.0452,107.497,0.487,1945
619,0.993,"['Franz Liszt', 'William Kapell']",0.349,405027,0.0653,0,2rPfYnANzL7HUeQMk5azNZ,0.923,4,0.115,-21.338,1,5. Sonetto 104 del Petrarca,0,1945,0.0459,78.289,0.0384,1945
620,0.988,['Lowell Fulson'],0.676,167627,0.349,0,2rXgIlJJUMo1MWg2KQpLiY,0.000358,5,0.0955,-7.995,1,Mean Woman Blues,0,1945,0.0382,113.64,0.636,1945
621,0.995,['Khursheed Bano'],0.495,189493,0.104,0,2rfpoo6ISwlTEFMNDMYZHM,0.166,5,0.162,-15.629,0,Itna Bhi Na Woh Samjhake Gaye,0,1945-01-01,0.0883,139.234,0.591,1945
622,0.135,['Эрих Мария Ремарк'],0.689,105471,0.209,1,2rrxkyULb19pa1MYwFtKcM,0,3,0.0794,-18.828,1,Часть 35.4 & Часть 36.1 - Триумфальная арка,0,1945,0.927,90.46,0.571,1945
623,0.987,"['Traditional', 'Yehudi Menuhin']",0.164,216280,0.206,0,2s3GpLVoaqu4BgLST84u5x,0.639,5,0.3,-16.966,0,16th Century Melody: La Romanesca,0,1945,0.0457,61.456,0.24,1945
624,0.968,"['George Gershwin', 'John Williams', 'Joshua Bell']",0.389,99467,0.113,0,2sJdVE1AOlRrFUH4phftOR,0.448,2,0.118,-21.168,0,I. Allegro ben ritmato e deciso from Three Preludes - Instrumental,0,1945,0.0615,179.135,0.303,1945
625,0.995,['Ghulam Haider'],0.633,196169,0.139,0,2tWWf3Extuv9lpvWODmeuM,0.715,4,0.109,-15.271,0,Ae Chand Tu Bata De,0,1945-01-01,0.13,82.779,0.484,1945
626,0.954,"['Felix Mendelssohn', 'Bruno Walter', 'New York Philharmonic']",0.504,275440,0.36,0,2thpB5Uz5y3dvf4RJBRzOZ,0.77,7,0.184,-17.752,0,"A Midsummer Night's Dream. Incidental Music, Op. 61: Scherzo - Remastered",0,1945,0.0321,129.487,0.554,1945
627,0.987,"['Robert Schumann', 'Claudio Arrau', 'Karl Krueger', 'Detroit Symphony Orchestra']",0.295,309227,0.0498,0,2tjxRttkirZfD3vzTXcONl,0.807,2,0.173,-25.932,0,"Piano Concerto in A Minor, Op. 54: II. Intermezzo - Andantino grazioso",0,1945,0.0335,96.35,0.115,1945
628,0.99,['Hemant Kumar'],0.497,201667,0.182,0,2tl5OMjzTe9gMTKBPIbXYd,0.95,0,0.159,-19.347,0,Tujhe Aana Padega,0,1945-12-01,0.196,95.859,0.801,1945
629,0.0438,['Эрих Мария Ремарк'],0.719,380529,0.154,1,2uCixhn6fyNuyO9oq861zM,8.19E-06,2,0.09,-19.566,1,Часть 141.3 & Часть 142.1 - Триумфальная арка,0,1945,0.942,126.978,0.532,1945
630,0.739,['Jazz At The Philharmonic'],0.551,717973,0.579,0,2uLY7JyfLtgB85NqYKAGWY,0.699,9,0.686,-13.028,0,"Oh, Lady, Be Good",0,1945-01-01,0.173,124.655,0.531,1945
631,0.98,"['Joseph-Hector Fiocco', 'Yehudi Menuhin']",0.574,162493,0.335,0,2uQ5yjUgnCBLgufIGUE06b,0.289,7,0.123,-16.213,1,"Harpsichord Suite No. 1 in G Major, Op. 1/1: Allegro",0,1945,0.0615,131.556,0.967,1945
632,0.993,"['Wolfgang Amadeus Mozart', 'William Kapell']",0.394,107933,0.162,0,2uiypnFTUk54w8nkvvQxS5,0.922,7,0.118,-19.824,1,Allegro moderato (beginning) I,0,1945,0.038,67.165,0.659,1945
633,0.906,['The Hollywood Four Blazes'],0.692,182370,0.299,0,2unGT1FqOEwy0MRMFKwSwY,0.855,8,0.0826,-13.72,1,Theme: Longhair's Nightmare,0,1945-01-01,0.0704,103.583,0.834,1945
634,0.995,"['Frédéric Chopin', 'William Kapell']",0.368,138573,0.0349,0,2uocIkTaY9Okjy2csmyHFC,0.881,11,0.0787,-24.841,1,"Mazurka, Op.41, No. 2 in E Minor",0,1945,0.0472,76.167,0.04,1945
635,0.986,['Sonny Boy Williamson I'],0.58,166478,0.18,0,2uu8jxObdLgRoUkSWatdRp,0.000237,5,0.0727,-15.548,1,My Black Name Blues,0,1945,0.0931,81.024,0.691,1945
636,0.817,['Mohammed Rafi'],0.529,202160,0.616,0,2v1r2ZCoeHYQkoToigIxOC,3.68E-05,11,0.144,-12.128,0,Dil Tu Bhi Gaa,0,1945-12-01,0.109,134.771,0.912,1945
637,0.219,['Эрих Мария Ремарк'],0.654,102221,0.165,1,2vBx2Ji6nVNbNalzpxCDWm,1.14E-06,0,0.216,-19.927,1,Часть 202.4 & Часть 203.1 - Триумфальная арка,0,1945,0.902,84.712,0.752,1945
638,0.000751,['Federico García Lorca'],0.61,97500,0.178,0,2vMALs2yzWAUqua1rF90Lq,0,1,0.355,-25.269,1,Capítulo 13.4 - la Casa de Bernarda Alba,0,1945,0.935,164.582,0.618,1945
639,0.0305,['Federico García Lorca'],0.636,101700,0.271,0,2vounPTMUDeNn3BzH82m7t,0,1,0.264,-22.489,1,Capítulo 7.2 - la Casa de Bernarda Alba,0,1945,0.936,164.095,0.785,1945
640,0.992,"['Sergei Rachmaninoff', 'William Kapell', 'Fritz Reiner']",0.428,60067,0.174,0,2wAPYDZ4nWkop3MzIZbara,0.645,9,0.374,-20.253,0,"Rhapsody on a Theme of Paganini, Op.43: Variation VI: L'istesso tempo",0,1945,0.0343,47.059,0.302,1945
641,0.0556,['Эрих Мария Ремарк'],0.733,101800,0.107,1,2wC0FEFabZbcsXJRffhUgN,0.000248,1,0.0325,-24.33,1,Часть 217.3 - Триумфальная арка,0,1945,0.93,81.145,0.495,1945
642,0.989,['Bechu Dutta'],0.332,193413,0.31,0,2wZC9G0A5UK9Sm2ibPzAyv,0.423,11,0.143,-11.161,1,Jader Jibon Byartha,0,1945-12-01,0.0777,175.608,0.358,1945
643,0.992,['Noor Jehan'],0.431,184875,0.204,0,2x4OsJfQ7jkoXAWOgv4KZC,0.626,6,0.129,-14.106,1,Aaja Ri Nindiya,0,1945-01-01,0.0601,127.142,0.237,1945
644,0.0117,['Federico García Lorca'],0.567,97047,0.214,0,2xSLU0uoDv4Ot0dpViMfEy,0,1,0.485,-27.213,1,Capítulo 4.6 & Capítulo 5.1 - la Casa de Bernarda Alba,0,1945,0.954,168.74,0.649,1945
645,0.968,['AmáΙia Rodrigues'],0.493,165582,0.0843,0,2xTB5furWFFCb0hfkkt8ZI,0,11,0.139,-16.425,1,Fadista Louco,0,1945-01-01,0.0485,115.495,0.153,1945
646,0.894,"['Édouard Lalo', 'Pierre Monteux', 'Yehudi Menuhin']",0.498,481720,0.286,0,2xUNXFieaoE0tUUBTqeDSg,0.772,9,0.234,-13.739,1,"Symphonie espagnole pour violon et orchestre in D Minor, Op. 21: V. Rondo - Allegro",0,1945,0.0579,84.845,0.757,1945
647,0.994,"['Johann Sebastian Bach', 'William Kapell']",0.327,156440,0.295,0,2xXebHp5uI5UzqP83XXlHV,0.876,9,0.18,-18.589,0,"Suite in A Minor, BWV 818: Allemande",0,1945,0.0397,146.422,0.464,1945
648,0.992,"['Béla Bartók', 'Benny Goodman', 'Joseph Szigeti']",0.109,271600,0.0384,0,2xnABYmnkVX2d3PJ98NHEg,0.925,7,0.103,-23.09,1,"II. Piheno (Relaxation) from Contrasts for Violin, Clarinet and Piano - Instrumental",1,1945,0.0422,81.015,0.0342,1945
649,0.102,['Эрих Мария Ремарк'],0.756,99100,0.153,1,2xsA2SxFi4WoWQIpWq8hdu,5.51E-06,5,0.164,-18.931,0,Часть 220.3 - Триумфальная арка,0,1945,0.709,97.089,0.525,1945
650,0.273,['Эрих Мария Ремарк'],0.719,110463,0.187,1,2y1QPS2BYzTH2YuNxYq6df,0,2,0.32,-18.231,0,Часть 53.4 & Часть 54.1 - Триумфальная арка,0,1945,0.871,126.712,0.542,1945
651,0.234,['Эрих Мария Ремарк'],0.652,126800,0.114,1,2y6ud0wfOSl6ZyggM2Af0k,3.38E-06,5,0.445,-20.139,0,Часть 78.2 - Триумфальная арка,0,1945,0.907,90.782,0.643,1945
652,0.114,['Эрих Мария Ремарк'],0.765,114200,0.131,1,2yS6xJv6ApdebANnRpOjpt,5.80E-05,1,0.0865,-20.504,1,Часть 111.2 - Триумфальная арка,0,1945,0.942,81.518,0.616,1945
653,0.913,['William Kapell'],0.704,1325093,0.223,0,2yezXgKe13D8hYgM7vzuvG,0,2,0.326,-24.48,0,Interview with William Kapell,0,1945,0.935,112.485,0.403,1945
654,0.412,['紫薇'],0.608,179467,0.359,0,2yuQaSn1Xpf52k7Nf8RIi8,1.19E-05,5,0.0564,-15.497,0,戀之火,0,1945-02-01,0.0352,114.755,0.373,1945
655,0.987,"['Igor Stravinsky', 'Eugene Istomin']",0.368,168240,0.27,0,4khSHwXssKwRWqlLOe3b1I,0.838,0,0.112,-20.892,1,Sonata pour Piano: III. Quarter Note = 112,0,1946,0.0349,104.714,0.681,1946
656,0.993,"['Frédéric Chopin', 'Arthur Rubinstein']",0.289,260173,0.088,0,4ksdJGB1CachVl9I937uZI,0.928,11,0.11,-22.613,1,"Mazurkas, Op. 56: No. 1 in B Major",3,1946,0.0427,109.662,0.163,1946
657,0.937,"['Johannes Brahms', 'Gregor Piatigorsky', 'Alfred Wallenstein']",0.311,886640,0.185,0,4l230yPKIYbPXMnY6snVXD,0.643,0,0.118,-15.806,1,"Concerto in A Minor for Violin and Cello, Op. 102: I. Allegro",0,1946,0.039,129.048,0.179,1946
658,0.989,"['Franz Schubert', 'Eugene Istomin']",0.238,363067,0.0876,0,4lMRzRq5IeWcTgPVG91quE,0.916,6,0.0894,-23.67,1,"Four Impromtus, Op. 90, D. 899: No. 3. Andante in G-Flat Major",1,1946,0.0322,64.225,0.0609,1946
659,0.984,"['Kalyani', 'Amar']",0.362,208573,0.183,0,4lxKjMLjbTvspZ5umW7BmB,0.81,3,0.147,-15.981,0,Badal Baras Baras Ke,0,1946-12-31,0.0433,83.413,0.574,1946
660,0.971,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.499,29427,0.0939,0,4mBj1MyvPgXIs77sUU2M87,1.68E-05,7,0.2,-22.778,1,"Messiah, HWV 56, Pt. 1: Then shall the eyes of the blind be opened - Recitative",0,1946,0.0448,103.023,0.0588,1946
661,0.993,['Harishchandra Bali'],0.553,178648,0.314,0,4mS9XdMq5DUiQCUpSsLwtx,0.609,3,0.211,-8.072,1,Rang Rangilee Duniya Mein,0,1946-12-31,0.0924,77.915,0.711,1946
662,0.529,"['Maurice Ravel', 'Pierre Monteux']",0.23,72893,0.162,0,4md5ckkdSH4n8yW9MKTwkl,0.000405,8,0.34,-18.945,0,"Valses nobles et sentimentales, M. 61: V. Presque lent",0,1946,0.0383,93.503,0.23,1946
663,0.994,"['Frédéric Chopin', 'Maryla Jonas']",0.256,260080,0.0293,0,4mkJBvvQ3kzwNki5vmymw0,0.946,9,0.0987,-26.254,0,"Mazurka in A Minor, Op. 17 No. 4",0,1946,0.0415,80.443,0.0377,1946
664,0.936,['University of North Texas Symphony Orchestra'],0.312,128867,0.292,0,4mn8NLXic5YnS5aPQYl24F,0.777,3,0.3,-14.35,1,ไกลกังวล / เกิดเป็นไทยตายเพื่อไทย,1,1946-12-02,0.03,82.427,0.439,1946
665,0.936,['David Raksin'],0.147,139912,0.333,0,4nO6CXpbSkbWkjtL6EGCTb,0.608,8,0.15,-11.497,1,The Bad and the Beautiful (1952) The Spellbinder,0,1946-02-01,0.0333,91.814,0.0863,1946
666,0.989,['Ninu Mazumder'],0.53,186224,0.33,0,4ooXrdWgurk2kEmvwDfbkZ,0.0128,6,0.64,-8.663,0,"Aaj Hans Hanske, Pt. 1",0,1946-12-31,0.129,81.005,0.685,1946
667,0.995,['Master Krishnarao'],0.516,179868,0.227,0,4orR3AqhgLlv3uxkSPNC1e,0.945,4,0.142,-14.19,0,Shyam Bajaye Tore Ghar Men Muraliya,0,1946-12-31,0.158,69.408,0.893,1946
668,0.989,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.361,229400,0.187,0,4p2grQLMt89wq37Iw9zDq6,0.826,5,0.143,-22.529,1,"Partita No. 2 in D Minor, BWV 1004: IV. Gigue",0,1946,0.0557,87.362,0.963,1946
669,0.978,"['Pt. Amarnath', 'Anupam Ghatak']",0.637,164907,0.247,0,4pAPYcggJgSb1pDbiT6MdN,0,3,0.115,-6.793,0,Aa More Saiyan Pyar Karenge,0,1946-12-31,0.105,92.146,0.698,1946
670,0.996,"['Frédéric Chopin', 'Arthur Rubinstein']",0.211,100160,0.183,0,4pEfJ1fMk1iEWP7dNMvhci,0.852,6,0.0948,-16.95,0,"24 Preludes, Op. 28: Prelude No. 8 in F-sharp minor",2,1946,0.0391,91.95,0.0797,1946
671,0.985,['Mohammed Rafi'],0.611,154488,0.148,0,4pXDh5Gg9sYtjytqkRjCuR,0.211,6,0.119,-15.549,0,Kahke Bhi Na Aaye Tum,0,1946-01-01,0.0401,82.32,0.498,1946
672,0.993,['Shyam Babu'],0.629,196859,0.196,0,4pn3prFuo5xRlGhk4GfT6z,0.000829,0,0.173,-9.005,0,Maya Nagar Byopar Mera,0,1946-12-31,0.0832,138.937,0.555,1946
673,0.864,"['Pyotr Ilyich Tchaikovsky', 'Jascha Heifetz', 'Fritz Reiner', 'Chicago Symphony Orchestra']",0.314,951187,0.128,0,4qgc0dP8mvoZvB6rdHFd8f,0.0368,7,0.0745,-20.246,1,"Violin Concerto in D Major, Op. 35: I. Allegro moderato",0,1946,0.0428,92.706,0.178,1946
674,0.987,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.195,341160,0.0591,0,4r8H5q3b77iwyNiQtjQBVR,0.966,0,0.166,-25.81,1,"Sonata No. 2, BWV 1003, in A Minor: Andante",0,1946,0.0501,99,0.219,1946
675,0.96,"['Francisco Canaro', 'Nelly Omar']",0.537,165507,0.369,0,4rBS91sD9YQ7osRxID4Rob,0.0919,7,0.191,-9.678,0,Rosa de Otoño - Remasterizado,0,1946-03-13,0.0683,99.113,0.615,1946
676,0.978,"['Giuseppe Verdi', 'Arturo Toscanini']",0.44,96987,0.344,0,4rX7FpMmKt18dsj4loFKLj,0.009,11,0.156,-14.112,1,La Traviata: Signora - Che t'accadde?,0,1946,0.111,96.936,0.203,1946
677,0.837,"['Francisco Canaro', 'Enrique Lucero']",0.347,200000,0.517,0,4rfxJIaOeSt6BCE2ltaNzN,0.0459,7,0.204,-5.779,0,Dos Almas - Remasterizado,0,1946-03-13,0.0396,97.336,0.279,1946
678,0.985,"['Georges Bizet', 'George Sebastian', 'Metropolitan Opera Orchestra']",0.34,201107,0.148,0,4rsWgvhStBAH1Kklxtm7cB,0,7,0.0563,-21.31,1,Habanera from Carmen - Voice,2,1946,0.218,75.851,0.198,1946
679,0.936,['Manik Varma'],0.455,184640,0.448,0,4sVJL3rnuuiw0uuc9FeOk7,0.615,5,0.652,-6.496,0,Nadiya Kinare Mora Gaon Re,0,1946-01-01,0.307,67.011,0.932,1946
680,0.994,"['Frédéric Chopin', 'Arthur Rubinstein']",0.359,251827,0.0617,0,4shL5HBa7pqtOTa6T03xxn,0.935,1,0.12,-23.484,1,"Berceuse in D-Flat Major, Op. 57",3,1946,0.0471,44.777,0.272,1946
681,0.99,['Pandya'],0.578,205894,0.274,0,4svAFJF1Cbc2JDvhbyZcwk,0,0,0.346,-8.744,1,Kyon Ghungat Mein Athkheli,0,1946-12-31,0.0796,138.889,0.674,1946
682,0.985,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.392,25400,0.0471,0,4tGCIEdzCs6qsEqpY5PFWE,0.00034,9,0.648,-26.801,1,"Messiah, HWV 56, Pt. 1: Behold a virgin shall conceive - Recitative",0,1946,0.0848,145.021,0.384,1946
683,0.989,"['Frédéric Chopin', 'Arthur Rubinstein']",0.165,83400,0.123,0,4tUWoQOhEhtlJkBp3MMp7n,0.902,10,0.09,-27.893,0,"Piano Sonata No. 2 in B-Flat Minor, Op. 35: IV. Presto",3,1946,0.0341,83.334,0.493,1946
684,0.991,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.301,187533,0.0794,0,4tp0eP6QhtXXbORiK3mWOI,0.884,2,0.0729,-23.389,0,"Partita No. 2 in D Minor, BWV 1004: III. Sarabande",0,1946,0.0496,68.326,0.4,1946
685,0.535,"['Jacques Ibert', 'Pierre Monteux']",0.209,159133,0.13,0,4u7X8zABEWXDOlm5u29SDD,0.859,9,0.153,-19.523,0,"Escales: II. Tunis - Nefta - Modéré, très rythmé",0,1946,0.0504,177.623,0.219,1946
686,0.906,"['Henri Vieuxtemps', 'Jascha Heifetz', 'Sir Malcolm Sargent', 'The New Symphony Orchestra Of London']",0.439,69187,0.331,0,4uEzke5YHSYTM22TSXacyL,0.378,9,0.102,-17.196,0,"Violin Concerto No. 5 in A Minor, Op. 37: III. Allegro con fuoco - Redbook Stereo",4,1946,0.0681,130.877,0.46,1946
687,0.994,"['Frédéric Chopin', 'Arthur Rubinstein']",0.245,184173,0.0683,0,4uSPPwbdSSXzZbkgrj3dnb,0.916,4,0.0896,-25.671,1,"Mazurkas, Op. 67: No. 4 in A Minor",4,1946,0.0446,64.84,0.253,1946
688,0.942,['Quartetto Stars con Orchestra Pippo Barzizza'],0.532,183480,0.339,0,4ucyg1mFpjG0GCQN9TF2ke,0,3,0.384,-20.966,1,Il Re Del Portogallo,0,1946,0.0969,139.142,0.545,1946
689,0.983,"['Gustav Mahler', 'Bruno Walter']",0.414,135427,0.0626,0,4umJmgsQrcIrFUrcbwUcnN,0,5,0.0647,-18.906,1,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 3, No. 3, Scheiden und Meiden",0,1946,0.0595,99.687,0.306,1946
690,0.989,"['Frédéric Chopin', 'Eugene Istomin']",0.246,291933,0.109,0,4upGls3XGGnq20lqTKtIuO,0.791,3,0.0689,-23.065,1,"Nocturnes, Op. 55: No. 2 in E-Flat Major",0,1946,0.0429,78.98,0.112,1946
691,0.995,['Kalyani'],0.803,172506,0.115,0,4vDuCehcIq9f7neXahibbZ,0.00123,5,0.0995,-10.035,0,Jeevan Sargam Pe Gaaye Ja Geet,0,1946-12-31,0.183,70.349,0.812,1946
692,0.54,['Bernard Herrmann'],0.118,115572,0.399,0,4vJf17HrUpgihw16itIq6x,0.866,9,0.0903,-10.803,0,The Man in Gray Flannel Suit (1956) Prelude,0,1946-01-01,0.0365,55.916,0.2,1946
693,0.986,"['Giuseppe Verdi', 'Arturo Toscanini']",0.299,216733,0.0937,0,4vSaDa7oGZ2lheLCgAAsj9,0.00237,1,0.101,-20.377,1,La Traviata: Di Provenza,0,1946,0.0434,85.912,0.242,1946
694,0.969,"['Gustav Mahler', 'Bruno Walter']",0.585,101227,0.0555,0,4w6vHWB6aSIAdkaEWnR51i,0,5,0.153,-21.047,1,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 1, No. 3, Hans und Grete",0,1946,0.13,91.044,0.613,1946
695,0.602,"['Nikolai Rimsky-Korsakov', 'Pierre Monteux']",0.247,296667,0.424,0,4wCZuFxExyhMWHZkINZhUa,0.678,7,0.515,-11.146,1,"Symphony No. 2, Op. 9 ""Antar"": III. Allegro risoluto alla Marcia",0,1946,0.0317,130.813,0.245,1946
696,0.992,['Geeta Dutt'],0.624,207424,0.13,0,4wT14jBzNCc5i84PUJeIYB,1.14E-05,0,0.226,-10.631,0,Preeti Kisi Ko Na Chhode,0,1946-12-31,0.197,76.01,0.723,1946
697,0.957,"['Giuseppe Verdi', 'Arturo Toscanini']",0.584,63173,0.353,0,4wbStjDI1QlXKwGB52z2wL,0.0236,0,0.608,-11.94,1,La Traviata: Avrem lieta di maschere la notte,0,1946,0.0777,80.487,0.804,1946
698,0.97,"['Giacomo Puccini', 'Arturo Toscanini']",0.251,79333,0.312,0,4wfUSHKglub1R07gOnPCSi,0.0999,10,0.205,-15.446,1,La Bohème: Act I: Oh! sventata!,2,1946,0.0429,82.273,0.367,1946
699,0.995,['Noor Jehan'],0.488,189414,0.2,0,4wlFLFf6pUsPB8cAeBInkp,0.919,1,0.152,-14.766,1,Sajan Pardesi Balam Pardesi,0,1946-12-01,0.054,131.945,0.828,1946
700,0.975,['Michel De Villers'],0.676,215173,0.25,0,4wvp7meWYURllTr3gvxM9H,0.566,7,0.159,-14.968,1,I Can't Get Started,0,1946,0.0434,60.539,0.286,1946
701,0.927,"['Gustav Mahler', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.131,1756320,0.0792,0,4xo89JC16QJVgVYTOLajXQ,0.768,2,0.447,-21.803,1,Symphony No. 9 in D Major: I. Andante comodo,0,1946,0.0356,83.921,0.0385,1946
702,0.995,"['Felix Mendelssohn', 'Maryla Jonas']",0.228,147613,0.0344,0,4z5kA10HBpAVz59uArXXZa,0.92,0,0.0781,-21.773,0,"Song without Words in G Minor, Op. 102 No. 4",0,1946,0.037,75.337,0.0436,1946
703,0.994,"['Frédéric Chopin', 'Eugene Istomin']",0.309,246840,0.0947,0,4zI4RAAvEA4nOTOP8I7OGu,0.877,4,0.066,-20.013,0,"Nocturne in E Minor No. 19, Op. 72, No. 1",0,1946,0.0369,98.011,0.156,1946
704,0.898,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.335,61827,0.23,0,4zIy19juGWY1qwErZK43tk,0.0493,8,0.13,-16.528,1,"Messiah, HWV 56, Pt. 2: All they that see Him laugh Him to scorn - Accompagnato",0,1946,0.033,86.493,0.133,1946
705,0.943,"['Giacomo Puccini', 'Arturo Toscanini']",0.311,231427,0.16,0,501JoG3LGRXOEF8Q5sqZ71,0.00266,5,0.731,-17.711,1,"La Bohème: Act III: O buon Marcello, aiuto!",2,1946,0.0503,112.083,0.205,1946
706,0.988,['Buck Clayton'],0.598,180760,0.0602,0,5075v6CYuPEl4xQPLvXnCd,0.0701,1,0.228,-19.161,1,Blues Triste,0,1946,0.0385,102.62,0.467,1946
707,0.994,['H Khan Mastana'],0.322,209369,0.0997,0,50W7hYcBGy4UWd4hcPTYFr,0.78,9,0.119,-18.496,1,Asha Ki Jyoti Lagaye Ja,0,1946-01-01,0.0421,81.533,0.56,1946
708,0.993,"['Robert Schumann', 'Maryla Jonas']",0.379,40120,0.396,0,50fu6sdcaguNf0Xm5cPOH9,0.953,2,0.0845,-15.268,1,"Kinderszenen, Op. 15: 5. Glückes genug",0,1946,0.0419,102.343,0.491,1946
709,0.868,['Zohrabai Ambalawali'],0.397,175333,0.775,0,50pwsTFVsJTYA7rPFGpAoP,0.0005,0,0.601,-3.068,0,Koyeliya Bole Jiya Mora Dole,0,1946-01-01,0.133,82.56,0.875,1946
710,0.979,['B Jayamma'],0.649,118960,0.458,0,50w52kSN7d9p56BN37tZbD,0.0548,9,0.885,-9.944,0,Sri Seetha Rama Kalyanam,0,1946-12-31,0.26,116.453,0.83,1946
711,0.994,"['Anupam Ghatak', 'Lachhiram']",0.599,191250,0.131,0,50ySAvJXlZ6538CEhVIHZV,0.636,3,0.118,-13.401,1,Jeevan Sathi Mil Jaye To,0,1946-12-31,0.396,73,0.583,1946
712,0.989,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.276,208907,0.241,0,51VWfzhH9K0OLMxtbvIC4C,0.0402,5,0.196,-13.859,1,"Messiah, HWV 56, Pt. 2: Lift up your heads, O ye gates - Chorus",0,1946,0.0286,93.629,0.403,1946
713,0.983,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.345,92560,0.284,0,51joL6TwT6PfPGRR7DsLDl,0.00726,10,0.144,-14.732,1,"Messiah, HWV 56, Pt. 2: The Lord gave the word - Chorus",0,1946,0.0325,72.556,0.173,1946
714,0.839,"['Igor Stravinsky', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet']",0.273,974773,0.221,0,52T85MqEJqcNQRhvYTIEoW,0.201,5,0.0797,-17.822,0,Le Sacre du Printemps - Version for Orchestra (published 1921): Part 1: The Adoration of the Earth,0,1946-01-01,0.0574,92.085,0.083,1946
715,0.995,['Harishchandra Bali'],0.534,198716,0.272,0,52Xw4bF8xYiiN6unWcRp4L,0.909,3,0.253,-12.927,1,La Do Sajan Mohe Bajooband,0,1946-12-31,0.281,83.952,0.74,1946
716,0.994,"['Claude Debussy', 'Robert Casadesus']",0.338,146680,0.0758,0,53miOUHHsDAik50ov0omLM,0.893,2,0.15,-27.394,1,"Préludes, Livre 2, L. 123: 4. Les fées sont d'exquises danseuses. Rapide et léger",0,1946,0.0368,80.823,0.079,1946
717,0.799,['Manfried Rössner'],0.38,120200,0.127,0,53oJj720y6BYpZb6Xtc7n9,2.89E-06,4,0.146,-20.078,0,Kapitel 1 - Karl III. Und Anna von Österreich,0,1946-11-29,0.09,166.398,0.0734,1946
718,0.983,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.294,150133,0.116,0,53vcztj1BV25LVInFViygp,0.146,2,0.296,-17.774,0,"Messiah, HWV 56, Pt. 3: Since by man came death - Chorus",0,1946,0.0381,91.428,0.039,1946
719,0.986,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.195,170467,0.184,0,54Fxhh4QH4do0KmihPVDla,0.359,5,0.143,-16.483,0,"Messiah, HWV 56, Pt. 2: Surely He hath borne our griefs - Chorus",0,1946,0.0362,77.475,0.0385,1946
720,0.326,['Manfried Rössner'],0.587,123100,0.159,0,54L8xzU9VFBhH2WY57EmjN,0,7,0.0683,-21.031,1,Kapitel 22 - Karl III. Und Anna von Österreich,0,1946-11-29,0.87,168.973,0.169,1946
721,0.988,"['Johannes Brahms', 'Isaac Stern']",0.286,426840,0.183,0,54NzP3hETqHn3M9wukKnEo,0.691,11,0.0897,-14.323,0,"IV. Allegro from Piano Trio No. 1 in B Major, Op. 8",0,1946,0.0383,141.634,0.122,1946
